,Unnamed: 0,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,poisonous
7128,7128,f,s,n,f,n,a,c,b,n,e,s,s,o,o,p,n,o,p,y,v,l,e
7129,7129,f,y,n,f,y,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,d,p
7130,7130,k,y,e,f,y,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,d,p
7131,7131,k,s,e,f,y,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,d,p
7132,7132,k,s,e,f,f,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,l,p
7133,7133,b,s,n,f,n,a,c,b,o,e,s,s,o,o,p,o,o,p,b,v,l,e
7134,7134,k,s,g,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,s,g,e
7135,7135,x,s,n,f,n,a,c,b,n,e,s,s,o,o,p,o,o,p,n,v,l,e
7136,7136,x,f,g,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,n,g,e
7137,7137,k,s,e,f,y,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,d,p
7138,7138,f,y,e,f,f,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,d,p
7139,7139,k,s,n,f,s,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,d,p
7140,7140,k,s,n,f,y,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,p,p
7141,7141,b,s,w,f,n,f,w,b,p,e,k,s,w,w,p,w,t,p,w,n,g,e
7142,7142,f,s,n,f,s,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,d,p
7143,7143,b,f,g,f,n,f,w,b,p,e,s,k,w,w,p,w,t,p,w,n,g,e
7144,7144,x,s,n,f,f,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,d,p
7145,7145,x,y,e,f,f,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,l,p
7146,7146,f,y,c,f,m,f,c,b,w,e,k,y,c,c,p,w,n,n,w,c,d,p
7147,7147,f,s,n,f,s,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,d,p
7148,7148,x,y,e,f,s,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,l,p
7149,7149,f,s,n,f,s,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,l,p
7150,7150,f,y,e,f,f,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,p,p
7151,7151,f,s,e,f,f,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,l,p
7152,7152,x,s,e,f,s,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,d,p
7153,7153,k,s,g,f,n,f,w,b,w,e,k,s,w,w,p,w,t,p,w,s,g,e
7154,7154,x,s,e,f,y,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,p,p
7155,7155,k,s,n,f,y,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,l,p
7156,7156,k,y,e,f,s,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,l,p
7157,7157,x,s,n,f,y,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,p,p
7158,7158,b,s,g,f,n,f,w,b,g,e,s,k,w,w,p,w,t,p,w,n,g,e
7159,7159,x,s,n,f,s,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,l,p
7160,7160,f,s,e,f,s,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
7161,7161,k,s,n,f,s,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,d,p
7162,7162,b,s,g,f,n,f,w,b,w,e,s,s,w,w,p,w,t,p,w,s,g,e
7163,7163,x,s,n,f,y,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,p,p
7164,7164,f,y,e,f,y,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,p,p
7165,7165,f,s,e,f,y,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,d,p
7166,7166,f,y,n,f,m,f,c,b,y,e,k,y,c,c,p,w,n,n,w,c,d,p
7167,7167,b,f,g,f,n,f,w,b,g,e,k,s,w,w,p,w,t,p,w,s,g,e
7168,7168,f,s,e,f,f,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,p,p
7169,7169,k,s,n,f,f,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,l,p
7170,7170,k,s,g,f,n,f,w,b,p,e,s,k,w,w,p,w,t,p,w,n,g,e
7171,7171,k,y,n,f,f,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,l,p
7172,7172,x,s,e,f,s,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,l,p
7173,7173,b,s,n,f,n,a,c,b,y,e,s,s,o,o,p,o,o,p,y,c,l,e
7174,7174,k,y,n,f,f,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,l,p
7175,7175,f,y,n,f,s,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,l,p
7176,7176,x,s,n,f,n,a,c,b,n,e,s,s,o,o,p,n,o,p,b,c,l,e
7177,7177,k,s,n,f,f,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,l,p
7178,7178,k,s,n,f,f,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,d,p
7179,7179,k,s,n,f,s,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,p,p
7180,7180,k,s,n,f,s,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,p,p
7181,7181,f,y,c,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,w,y,p,e
7182,7182,f,s,n,f,n,a,c,b,n,e,s,s,o,o,p,n,o,p,n,c,l,e
7183,7183,b,s,w,f,n,f,w,b,g,e,k,k,w,w,p,w,t,p,w,n,g,e
7184,7184,k,s,e,f,s,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,p,p
7185,7185,b,s,g,f,n,f,w,b,w,e,s,s,w,w,p,w,t,p,w,n,g,e
7186,7186,k,y,e,f,y,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,p,p
7187,7187,k,y,n,f,s,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
7188,7188,x,s,n,f,n,a,c,b,o,e,s,s,o,o,p,o,o,p,y,c,l,e
7189,7189,x,s,e,f,y,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,p,p
7190,7190,x,s,n,f,f,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,d,p
7191,7191,f,s,e,f,y,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,l,p
7192,7192,f,y,e,f,s,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,p,p
7193,7193,x,y,e,f,s,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,p,p
7194,7194,k,s,e,f,f,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,d,p
7195,7195,k,y,n,f,n,f,c,b,w,e,y,y,n,n,p,w,t,p,w,y,d,e
7196,7196,f,s,e,f,f,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
7197,7197,k,s,n,f,s,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,p,p
7198,7198,f,y,n,f,y,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,p,p
7199,7199,f,s,e,f,f,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,d,p
7200,7200,k,f,g,f,n,f,w,b,w,e,s,s,w,w,p,w,t,p,w,n,g,e
7201,7201,k,s,n,f,f,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,d,p
7202,7202,b,f,w,f,n,f,w,b,p,e,k,s,w,w,p,w,t,p,w,s,g,e
7203,7203,k,s,e,f,y,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,l,p
7204,7204,x,s,g,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,n,g,e
7205,7205,k,s,n,f,n,a,c,b,y,e,s,s,o,o,p,o,o,p,y,c,l,e
7206,7206,k,s,e,f,f,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,p,p
7207,7207,k,y,n,f,f,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,l,p
7208,7208,k,f,g,f,n,f,w,b,g,e,k,k,w,w,p,w,t,p,w,n,g,e
7209,7209,x,s,n,f,y,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,l,p
7210,7210,k,y,n,f,s,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,l,p
7211,7211,x,f,w,f,n,f,w,b,g,e,k,s,w,w,p,w,t,p,w,n,g,e
7212,7212,k,y,e,f,f,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,p,p
7213,7213,k,s,e,f,f,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,l,p
7214,7214,k,s,e,f,f,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,l,p
7215,7215,k,y,e,f,s,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,p,p
7216,7216,k,y,n,f,s,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,p,p
7217,7217,k,s,g,f,n,f,w,b,g,e,k,k,w,w,p,w,t,p,w,n,g,e
7218,7218,k,y,n,f,f,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,p,p
7219,7219,k,s,e,f,f,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,l,p
7220,7220,x,s,g,f,n,f,w,b,w,e,s,k,w,w,p,w,t,p,w,n,g,e
7221,7221,f,s,n,f,n,a,c,b,y,e,s,s,o,o,p,o,o,p,y,v,l,e
7222,7222,k,s,g,f,n,f,w,b,g,e,k,s,w,w,p,w,t,p,w,n,g,e
7223,7223,x,s,e,f,s,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,p,p
7224,7224,k,s,n,f,f,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
7225,7225,k,s,n,f,s,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,p,p
7226,7226,x,s,g,f,n,f,w,b,p,e,k,s,w,w,p,w,t,p,w,s,g,e
7227,7227,k,y,e,f,s,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,p,p
7228,7228,f,s,n,f,n,a,c,b,n,e,s,s,o,o,p,o,o,p,y,v,l,e
7229,7229,k,s,w,f,n,f,w,b,w,e,k,k,w,w,p,w,t,p,w,n,g,e
7230,7230,f,y,e,f,m,f,c,b,y,e,k,y,c,c,p,w,n,n,w,c,d,p
7231,7231,b,s,g,f,n,f,w,b,g,e,k,k,w,w,p,w,t,p,w,s,g,e
7232,7232,f,y,n,f,y,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,p,p
7233,7233,b,s,n,f,n,a,c,b,o,e,s,s,o,o,p,n,o,p,b,c,l,e
7234,7234,b,s,g,f,n,f,w,b,w,e,k,s,w,w,p,w,t,p,w,n,g,e
7235,7235,k,s,n,f,n,a,c,b,n,e,s,s,o,o,p,o,o,p,y,c,l,e
7236,7236,b,s,g,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,n,g,e
7237,7237,k,s,n,f,f,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,l,p
7238,7238,k,y,n,f,y,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,p,p
7239,7239,f,s,n,f,n,a,c,b,n,e,s,s,o,o,p,n,o,p,o,c,l,e
7240,7240,k,s,e,f,y,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,p,p
7241,7241,f,s,e,f,y,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,p,p
7242,7242,k,s,n,f,y,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,l,p
7243,7243,k,s,n,f,s,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,l,p
7244,7244,b,s,n,f,n,a,c,b,y,e,s,s,o,o,p,o,o,p,y,v,l,e
7245,7245,k,f,g,f,n,f,w,b,w,e,k,k,w,w,p,w,t,p,w,s,g,e
7246,7246,b,s,n,f,n,a,c,b,o,e,s,s,o,o,p,o,o,p,o,c,l,e
7247,7247,k,s,n,f,s,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,l,p
7248,7248,k,y,e,f,s,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,l,p
7249,7249,k,y,e,f,y,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,p,p
7250,7250,k,s,n,f,y,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,l,p
7251,7251,f,s,n,f,n,a,c,b,n,e,s,s,o,o,p,o,o,p,n,c,l,e
7252,7252,k,s,e,f,y,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
7253,7253,x,s,n,f,n,a,c,b,o,e,s,s,o,o,p,o,o,p,o,v,l,e
7254,7254,k,s,n,f,y,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,d,p
7255,7255,k,s,w,f,n,f,w,b,p,e,s,s,w,w,p,w,t,p,w,s,g,e
7256,7256,k,y,e,f,f,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,d,p
7257,7257,k,y,n,f,f,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,d,p
7258,7258,k,f,g,f,n,f,w,b,g,e,s,s,w,w,p,w,t,p,w,s,g,e
7259,7259,f,s,n,f,y,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,p,p
7260,7260,x,s,g,f,n,f,w,b,w,e,s,s,w,w,p,w,t,p,w,n,g,e
7261,7261,k,y,n,f,f,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,p,p
7262,7262,f,s,e,f,f,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,d,p
7263,7263,x,f,w,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,n,g,e
7264,7264,k,y,n,f,s,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,l,p
7265,7265,f,y,n,f,m,a,c,b,w,e,k,y,c,c,p,w,n,n,w,c,d,p
7266,7266,b,f,g,f,n,f,w,b,w,e,s,s,w,w,p,w,t,p,w,n,g,e
7267,7267,k,y,e,f,y,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,p,p
7268,7268,x,y,e,f,s,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,d,p
7269,7269,k,s,e,f,y,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,l,p
7270,7270,k,f,g,f,n,f,w,b,g,e,s,k,w,w,p,w,t,p,w,n,g,e
7271,7271,k,f,w,f,n,f,w,b,p,e,s,s,w,w,p,w,t,p,w,s,g,e
7272,7272,k,y,e,f,s,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,d,p
7273,7273,k,s,g,f,n,f,w,b,g,e,s,s,w,w,p,w,t,p,w,n,g,e
7274,7274,k,s,n,f,f,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,d,p
7275,7275,k,y,n,f,y,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,l,p
7276,7276,k,s,w,f,n,f,w,b,w,e,k,s,w,w,p,w,t,p,w,s,g,e
7277,7277,k,y,e,f,y,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,l,p
7278,7278,b,s,w,f,n,f,w,b,w,e,k,s,w,w,p,w,t,p,w,s,g,e
7279,7279,k,s,n,f,y,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,d,p
7280,7280,x,s,w,f,n,f,w,b,w,e,s,k,w,w,p,w,t,p,w,n,g,e
7281,7281,b,s,n,f,n,a,c,b,n,e,s,s,o,o,p,o,o,p,n,v,l,e
7282,7282,k,s,n,f,s,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,d,p
7283,7283,k,y,e,f,f,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,p,p
7284,7284,x,f,w,f,n,f,w,b,w,e,s,s,w,w,p,w,t,p,w,n,g,e
7285,7285,x,y,e,f,m,a,c,b,y,e,k,y,c,c,p,w,n,n,w,c,d,p
7286,7286,k,s,e,f,y,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,p,p
7287,7287,k,s,n,f,f,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,l,p
7288,7288,k,y,n,f,y,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,p,p
7289,7289,k,s,e,f,f,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,d,p
7290,7290,k,s,n,f,n,a,c,b,o,e,s,s,o,o,p,n,o,p,b,c,l,e
7291,7291,k,y,n,f,f,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,l,p
7292,7292,f,y,n,f,n,f,c,b,w,e,y,y,n,n,p,w,t,p,w,y,d,e
7293,7293,k,s,g,f,n,f,w,b,w,e,s,s,w,w,p,w,t,p,w,n,g,e
7294,7294,f,y,e,f,y,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,l,p
7295,7295,k,y,y,f,n,f,w,n,y,e,y,y,y,y,p,y,o,e,w,c,l,p
7296,7296,k,y,e,f,y,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,p,p
7297,7297,k,s,e,f,s,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,l,p
7298,7298,k,y,e,f,s,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,l,p
7299,7299,b,s,n,f,n,a,c,b,o,e,s,s,o,o,p,n,o,p,n,c,l,e
7300,7300,x,s,g,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,w,y,p,e
7301,7301,k,s,g,f,n,f,w,b,p,e,k,s,w,w,p,w,t,p,w,n,g,e
7302,7302,f,y,e,f,s,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,p,p
7303,7303,k,s,e,f,s,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,p,p
7304,7304,k,y,e,f,s,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,l,p
7305,7305,b,f,w,f,n,f,w,b,w,e,k,k,w,w,p,w,t,p,w,n,g,e
7306,7306,f,s,n,f,n,a,c,b,n,e,s,s,o,o,p,o,o,p,o,c,l,e
7307,7307,k,s,n,f,y,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,p,p
7308,7308,k,s,e,f,f,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,d,p
7309,7309,x,f,w,f,n,f,w,b,g,e,k,s,w,w,p,w,t,p,w,s,g,e
7310,7310,k,y,e,f,y,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,l,p
7311,7311,x,f,w,f,n,f,w,b,g,e,s,s,w,w,p,w,t,p,w,s,g,e
7312,7312,k,y,e,f,y,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,l,p
7313,7313,k,y,n,f,s,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,p,p
7314,7314,x,s,g,f,n,f,w,b,p,e,k,s,w,w,p,w,t,p,w,n,g,e
7315,7315,x,s,w,f,n,f,w,b,g,e,s,k,w,w,p,w,t,p,w,n,g,e
7316,7316,k,y,n,f,f,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,d,p
7317,7317,k,s,n,f,f,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,l,p
7318,7318,k,s,e,f,s,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,d,p
7319,7319,b,f,w,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,n,g,e
7320,7320,f,s,n,f,f,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,p,p
7321,7321,k,s,e,f,y,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,d,p
7322,7322,k,s,n,f,f,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,l,p
7323,7323,x,y,n,f,m,f,c,b,y,e,k,y,c,c,p,w,n,n,w,c,d,p
7324,7324,k,y,n,f,f,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,l,p
7325,7325,f,s,n,f,n,a,c,b,o,e,s,s,o,o,p,n,o,p,y,c,l,e
7326,7326,x,y,e,f,f,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,d,p
7327,7327,f,s,n,f,n,a,c,b,y,e,s,s,o,o,p,n,o,p,y,v,l,e
7328,7328,b,s,w,f,n,f,w,b,g,e,s,s,w,w,p,w,t,p,w,n,g,e
7329,7329,b,s,g,f,n,f,w,b,p,e,s,s,w,w,p,w,t,p,w,n,g,e
7330,7330,k,y,e,f,s,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,l,p
7331,7331,k,s,n,f,y,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,d,p
7332,7332,k,s,e,f,f,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,p,p
7333,7333,k,s,e,f,y,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,d,p
7334,7334,b,f,w,f,n,f,w,b,g,e,s,s,w,w,p,w,t,p,w,s,g,e
7335,7335,k,s,g,f,n,f,w,b,p,e,s,s,w,w,p,w,t,p,w,n,g,e
7336,7336,f,y,e,f,m,f,c,b,w,e,k,y,c,c,p,w,n,n,w,c,d,p
7337,7337,k,y,n,f,f,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,d,p
7338,7338,k,y,n,f,f,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,p,p
7339,7339,f,s,e,f,y,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
7340,7340,x,s,n,f,s,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,d,p
7341,7341,k,y,n,f,s,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,p,p
7342,7342,k,y,c,f,m,f,c,b,y,e,k,y,c,c,p,w,n,n,w,c,d,p
7343,7343,k,y,n,f,s,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,d,p
7344,7344,k,s,w,f,n,f,w,b,g,e,s,s,w,w,p,w,t,p,w,n,g,e
7345,7345,f,y,n,f,y,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,l,p
7346,7346,b,f,g,f,n,f,w,b,p,e,s,s,w,w,p,w,t,p,w,s,g,e
7347,7347,f,s,e,f,f,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,d,p
7348,7348,k,s,e,f,y,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,l,p
7349,7349,k,s,g,f,n,f,w,b,p,e,k,s,w,w,p,w,t,p,w,s,g,e
7350,7350,x,s,g,f,n,f,w,b,p,e,s,s,w,w,p,w,t,p,w,s,g,e
7351,7351,k,s,e,f,y,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,l,p
7352,7352,k,s,n,f,n,a,c,b,n,e,s,s,o,o,p,n,o,p,y,c,l,e
7353,7353,f,y,p,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,w,y,p,e
7354,7354,b,s,w,f,n,f,w,b,g,e,s,k,w,w,p,w,t,p,w,n,g,e
7355,7355,f,y,n,f,s,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,l,p
7356,7356,f,s,e,f,f,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,p,p
7357,7357,k,s,e,f,f,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,l,p
7358,7358,k,f,g,f,n,f,w,b,p,e,s,s,w,w,p,w,t,p,w,n,g,e
7359,7359,x,f,w,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,s,g,e
7360,7360,x,s,c,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,w,y,p,e
7361,7361,k,f,g,f,n,f,w,b,w,e,s,s,w,w,p,w,t,p,w,s,g,e
7362,7362,k,s,e,f,y,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,l,p
7363,7363,k,y,e,f,y,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,p,p
7364,7364,k,s,n,f,y,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,p,p
7365,7365,x,y,e,f,f,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,p,p
7366,7366,k,s,n,f,n,a,c,b,o,e,s,s,o,o,p,o,o,p,o,c,l,e
7367,7367,f,y,y,f,n,f,w,n,w,e,y,y,y,y,p,y,o,e,w,c,l,p
7368,7368,x,y,c,f,m,a,c,b,w,e,k,y,c,c,p,w,n,n,w,c,d,p
7369,7369,x,s,n,f,y,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
7370,7370,x,y,p,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,w,v,p,e
7371,7371,k,y,n,f,s,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,p,p
7372,7372,k,s,g,f,n,f,w,b,g,e,s,k,w,w,p,w,t,p,w,n,g,e
7373,7373,b,s,g,f,n,f,w,b,p,e,s,k,w,w,p,w,t,p,w,s,g,e
7374,7374,k,s,e,f,f,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,p,p
7375,7375,x,s,n,f,n,a,c,b,o,e,s,s,o,o,p,n,o,p,b,v,l,e
7376,7376,b,s,n,f,n,a,c,b,o,e,s,s,o,o,p,n,o,p,b,v,l,e
7377,7377,f,s,n,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,w,y,p,e
7378,7378,k,s,g,f,n,f,w,b,g,e,s,s,w,w,p,w,t,p,w,s,g,e
7379,7379,f,s,n,f,y,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,d,p
7380,7380,k,s,n,f,f,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,d,p
7381,7381,f,y,n,f,s,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,l,p
7382,7382,k,y,e,f,y,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,d,p
7383,7383,k,s,n,f,f,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,l,p
7384,7384,k,s,e,f,y,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,p,p
7385,7385,b,s,w,f,n,f,w,b,w,e,k,s,w,w,p,w,t,p,w,n,g,e
7386,7386,k,y,n,f,m,f,c,b,y,e,k,y,c,c,p,w,n,n,w,c,d,p
7387,7387,k,y,e,f,y,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,d,p
7388,7388,k,s,n,f,n,a,c,b,o,e,s,s,o,o,p,o,o,p,y,v,l,e
7389,7389,k,s,e,f,f,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,p,p
7390,7390,b,s,w,f,n,f,w,b,w,e,k,k,w,w,p,w,t,p,w,s,g,e
7391,7391,x,s,g,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,s,g,e
7392,7392,k,s,n,f,s,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,l,p
7393,7393,k,y,n,f,y,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,p,p
7394,7394,k,s,n,f,f,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,d,p
7395,7395,k,y,e,f,f,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,p,p
7396,7396,k,s,e,f,s,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,l,p
7397,7397,k,y,n,f,y,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,p,p
7398,7398,b,s,g,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,s,g,e
7399,7399,k,y,e,f,y,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,p,p
7400,7400,b,f,w,f,n,f,w,b,g,e,s,k,w,w,p,w,t,p,w,s,g,e
7401,7401,c,y,y,f,n,f,w,n,y,e,y,y,y,y,p,y,o,e,w,c,l,p
7402,7402,x,s,n,f,s,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,p,p
7403,7403,k,y,e,f,y,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,l,p
7404,7404,x,s,g,f,n,f,w,b,g,e,s,s,w,w,p,w,t,p,w,s,g,e
